source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[individual]	characteristics[phenotype]	characteristics[specimen]	characteristics[biological replicate]	characteristics[ancestry category]	assay name	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	comment[data file]	comment[label]	comment[technical replicate]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Material Type	Factor Value[Phenotype]
Sample 19	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	2	not applicable	run 73	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_73.raw		1	20170929_MT_Celine_90m_73.raw	AC=MS:1002038;NT=label free sample	3	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:107	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	DBD_Mutant
Sample 19	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	2	not applicable	run 74	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_74.raw		2	20170929_MT_Celine_90m_74.raw	AC=MS:1002038;NT=label free sample	3	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:108	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	DBD_Mutant
Sample 19	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	2	not applicable	run 75	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_75.raw		3	20170929_MT_Celine_90m_75.raw	AC=MS:1002038;NT=label free sample	3	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:109	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	DBD_Mutant
Sample 19	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	2	not applicable	run 76	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_76.raw		4	20170929_MT_Celine_90m_76.raw	AC=MS:1002038;NT=label free sample	3	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:110	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	DBD_Mutant
Sample 20	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	2	not applicable	run 77	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_77.raw		1	20170929_MT_Celine_90m_77.raw	AC=MS:1002038;NT=label free sample	4	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:111	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	DBD_Mutant
Sample 20	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	2	not applicable	run 78	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_78.raw		2	20170929_MT_Celine_90m_78.raw	AC=MS:1002038;NT=label free sample	4	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:112	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	DBD_Mutant
Sample 20	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	2	not applicable	run 79	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_79.raw		3	20170929_MT_Celine_90m_79.raw	AC=MS:1002038;NT=label free sample	4	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:113	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	DBD_Mutant
Sample 20	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	2	not applicable	run 80	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_80.raw		4	20170929_MT_Celine_90m_80.raw	AC=MS:1002038;NT=label free sample	4	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:114	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	DBD_Mutant
Sample 21	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 81	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_81.raw		1	20170929_MT_Celine_90m_81.raw	AC=MS:1002038;NT=label free sample	1	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:115	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 21	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 82	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_82.raw		2	20170929_MT_Celine_90m_82.raw	AC=MS:1002038;NT=label free sample	1	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:116	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 21	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 83	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_83.raw		3	20170929_MT_Celine_90m_83.raw	AC=MS:1002038;NT=label free sample	1	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:117	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 21	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 84	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_84.raw		4	20170929_MT_Celine_90m_84.raw	AC=MS:1002038;NT=label free sample	1	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:118	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 22	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 85	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_85.raw		1	20170929_MT_Celine_90m_85.raw	AC=MS:1002038;NT=label free sample	2	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:119	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 22	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 86	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_86.raw		2	20170929_MT_Celine_90m_86.raw	AC=MS:1002038;NT=label free sample	2	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:120	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 22	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 87	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_87.raw		3	20170929_MT_Celine_90m_87.raw	AC=MS:1002038;NT=label free sample	2	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:121	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 22	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 88	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_88.raw		4	20170929_MT_Celine_90m_88.raw	AC=MS:1002038;NT=label free sample	2	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:122	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 23	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 89	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_89.raw		1	20170929_MT_Celine_90m_89.raw	AC=MS:1002038;NT=label free sample	3	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:123	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 23	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 90	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_90.raw		2	20170929_MT_Celine_90m_90.raw	AC=MS:1002038;NT=label free sample	3	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:124	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 23	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 91	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_91.raw		3	20170929_MT_Celine_90m_91.raw	AC=MS:1002038;NT=label free sample	3	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:125	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 23	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 92	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_92.raw		4	20170929_MT_Celine_90m_92.raw	AC=MS:1002038;NT=label free sample	3	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:126	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 24	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 93	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_93.raw		1	20170929_MT_Celine_90m_93.raw	AC=MS:1002038;NT=label free sample	4	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:127	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 24	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 94	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_94.raw		2	20170929_MT_Celine_90m_94.raw	AC=MS:1002038;NT=label free sample	4	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:128	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 24	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 95	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_95.raw		3	20170929_MT_Celine_90m_95.raw	AC=MS:1002038;NT=label free sample	4	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:129	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
Sample 24	Homo sapiens	liver	not available	not available	not available	not available	Hepatic stem progenitor cells	pluripotent stem cell line	not available	Healthy	not available	3	not applicable	run 96	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/06/PXD013737/20170929_MT_Celine_90m_96.raw		4	20170929_MT_Celine_90m_96.raw	AC=MS:1002038;NT=label free sample	4	AC=MS:1002523;NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:130	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	6 ppm	20 ppm	Cell line	SUMO_Mutant
