source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	characteristics[phenotype]	assay name	technology type	comment[data file]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[fractionation method]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	factor value[phenotype]
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 16	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_16.raw	1	16	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 17	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_17.raw	1	17	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 18	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_18.raw	1	18	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 19	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_19.raw	1	19	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 20	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_20.raw	1	20	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 21	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_21.raw	1	21	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 22	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_22.raw	1	22	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 23	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_23.raw	1	23	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 24	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_24.raw	1	24	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 25	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_25.raw	1	25	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 26	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_26.raw	1	26	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 27	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_27.raw	1	27	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 28	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_28.raw	1	28	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 29	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_29.raw	1	29	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 30	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_30.raw	1	30	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 31	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_31.raw	1	31	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 32	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_32.raw	1	32	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_32.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 33	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_33.raw	1	33	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 parent clone without metastasis	run 34	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_34.raw	1	34	itraq115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 parent clone without metastasis
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 1	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_01.raw	1	1	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 2	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_02.raw	1	2	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 3	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_03.raw	1	3	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 4	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_04.raw	1	4	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 5	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_05.raw	1	5	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
mHCT116_iTRAQ	Homo sapiens	Colorectum	HCT116	epithelial	not available	not available	adult	Male	Colorectal cancer	not available	1	HCT116 metastatic clone	run 6	proteomic profiling by mass spectrometry	120307_mHCT116_iTRAQ_06.raw	1	6	itraq116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=iTRAQ4plex; MT=fixed; PP=Anywhere;AC=Unimod:214; TA=K; MM=144	NT=iTRAQ4plex; MT=fixed; PP=Any N-Term;AC=Unimod:214; TA=.; MM=144	NT=iTRAQ4plex; MT=variable; PP=Anywhere;AC=Unimod:214; TA=Y; MM=144	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000205.0/120307_mHCT116_iTRAQ_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	HCT116 metastatic clone
