source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[individual]	characteristics[phenotype]	characteristics[specimen]	characteristics[biological replicate]	characteristics[ancestry category]	assay name	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	Comment[data file]	comment[label]	comment[technical replicate]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Material Type	Factor Value[Phenotype]
Sample 6	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 70	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_R447A_IP_Band10.RAW		10	OR3_100410_BTrCP_R447A_IP_Band10.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:104	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Mutant
Sample 6	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 71	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_R447A_IP_Band11.RAW		11	OR3_100410_BTrCP_R447A_IP_Band11.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:105	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Mutant
Sample 6	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 72	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_R447A_IP_Band12.RAW		12	OR3_100410_BTrCP_R447A_IP_Band12.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:106	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Mutant
Sample 7	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 73	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_WT_IP_Band01.RAW		1	OR3_100410_BTrCP_WT_IP_Band01.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:107	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Wild-type
Sample 7	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 74	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_WT_IP_Band02.RAW		2	OR3_100410_BTrCP_WT_IP_Band02.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:108	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Wild-type
Sample 7	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 75	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_WT_IP_Band03.RAW		3	OR3_100410_BTrCP_WT_IP_Band03.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:109	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Wild-type
Sample 7	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 76	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_WT_IP_Band04.RAW		4	OR3_100410_BTrCP_WT_IP_Band04.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:110	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Wild-type
Sample 7	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 77	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_WT_IP_Band05.RAW		5	OR3_100410_BTrCP_WT_IP_Band05.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:111	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Wild-type
Sample 7	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 78	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_WT_IP_Band06.RAW		6	OR3_100410_BTrCP_WT_IP_Band06.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:112	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Wild-type
Sample 7	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 79	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_WT_IP_Band07.RAW		7	OR3_100410_BTrCP_WT_IP_Band07.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:113	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Wild-type
Sample 7	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 80	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_WT_IP_Band08.RAW		8	OR3_100410_BTrCP_WT_IP_Band08.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:114	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Wild-type
Sample 7	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 81	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_WT_IP_Band09.RAW		9	OR3_100410_BTrCP_WT_IP_Band09.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:115	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Wild-type
Sample 7	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 82	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_WT_IP_Band10.RAW		10	OR3_100410_BTrCP_WT_IP_Band10.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:116	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Wild-type
Sample 7	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 83	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_WT_IP_Band11.RAW		11	OR3_100410_BTrCP_WT_IP_Band11.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:117	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Wild-type
Sample 7	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 84	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100410_BTrCP_WT_IP_Band12.RAW		12	OR3_100410_BTrCP_WT_IP_Band12.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:118	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Wild-type
Sample 8	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 85	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100623_BTrCP_EV_IP_Band01.RAW		1	OR3_100623_BTrCP_EV_IP_Band01.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:119	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 8	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 86	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100623_BTrCP_EV_IP_Band02.RAW		2	OR3_100623_BTrCP_EV_IP_Band02.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:120	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 8	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 87	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100623_BTrCP_EV_IP_Band03.RAW		3	OR3_100623_BTrCP_EV_IP_Band03.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:121	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 8	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 88	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100623_BTrCP_EV_IP_Band04.RAW		4	OR3_100623_BTrCP_EV_IP_Band04.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:122	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 8	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 89	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100623_BTrCP_EV_IP_Band05.RAW		5	OR3_100623_BTrCP_EV_IP_Band05.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:123	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 8	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 90	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100623_BTrCP_EV_IP_Band06.RAW		6	OR3_100623_BTrCP_EV_IP_Band06.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:124	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 8	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 91	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100623_BTrCP_EV_IP_Band07.RAW		7	OR3_100623_BTrCP_EV_IP_Band07.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:125	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 8	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 92	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100623_BTrCP_EV_IP_Band08.RAW		8	OR3_100623_BTrCP_EV_IP_Band08.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:126	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 8	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 93	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100623_BTrCP_EV_IP_Band09.RAW		9	OR3_100623_BTrCP_EV_IP_Band09.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:127	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 8	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 94	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100623_BTrCP_EV_IP_Band10.RAW		10	OR3_100623_BTrCP_EV_IP_Band10.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:128	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 8	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 95	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100623_BTrCP_EV_IP_Band11.RAW		11	OR3_100623_BTrCP_EV_IP_Band11.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:129	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 8	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 96	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR3_100623_BTrCP_EV_IP_Band12.RAW		12	OR3_100623_BTrCP_EV_IP_Band12.RAW	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:130	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 9	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 97	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR4_100126_BTrCP_EV_IP_Band01.raw		1	OR4_100126_BTrCP_EV_IP_Band01.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:131	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 9	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 98	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR4_100126_BTrCP_EV_IP_Band02.raw		2	OR4_100126_BTrCP_EV_IP_Band02.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:132	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 9	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 99	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR4_100126_BTrCP_EV_IP_Band03.raw		3	OR4_100126_BTrCP_EV_IP_Band03.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:133	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 9	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 100	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR4_100126_BTrCP_EV_IP_Band04.raw		4	OR4_100126_BTrCP_EV_IP_Band04.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:134	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 9	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 101	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR4_100126_BTrCP_EV_IP_Band05.raw		5	OR4_100126_BTrCP_EV_IP_Band05.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:135	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 9	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 102	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR4_100126_BTrCP_EV_IP_Band06.raw		6	OR4_100126_BTrCP_EV_IP_Band06.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:136	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 9	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 103	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR4_100126_BTrCP_EV_IP_Band07.raw		7	OR4_100126_BTrCP_EV_IP_Band07.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:137	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
Sample 9	Homo sapiens	kidney	not available	not available	not available	not available	Human Embryonic Kidney Cells	HEK293T	not available	Healthy	not available	not available	not available	run 104	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/01/PXD001224/OR4_100126_BTrCP_EV_IP_Band08.raw		8	OR4_100126_BTrCP_EV_IP_Band08.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1000449;NT=LTQ Orbitrap	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:138	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	4.5 ppm	20 ppm	Cell line	Control
