source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[temperature]	characteristics[growth rate]	characteristics[overproduction]	characteristics[overproduction]	characteristics[induced by]	assay name	technology type	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[label]	comment[data file]	comment[file uri]	comment[instrument]	comment[dissociation method]	comment[cleavage agent details]	comment[fragment mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	factor value[label]	factor value[temperature]	factor value[growth rate]	factor value[overproduction]	factor value[overproduction]	factor value[induced by]
FtsH_30_2	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	30	slow	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside	FtsH_30_2	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000611;NT=SILAC light R:12C(6)14N(4)	AC=PRIDE:0000613;NT=SILAC light K:12C(6)14N(2)	OEII13381.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13381.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC light	30	slow	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside
super_silac_30	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	30	slow	not applicable	not applicable	not applicable	FtsH_30_2_super_silac	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000615;NT=SILAC heavy R:13C(6)15N(4)	AC=PRIDE:0000617;NT=SILAC heavy K:13C(6)15N(2)	OEII13381.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13381.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC heavy	30	slow	not applicable	not applicable	not applicable
FtsH_30_3	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	30	slow	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside	FtsH_30_3	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000611;NT=SILAC light R:12C(6)14N(4)	AC=PRIDE:0000613;NT=SILAC light K:12C(6)14N(2)	OEII13383.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13383.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC light	30	slow	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside
super_silac_30	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	30	slow	not applicable	not applicable	not applicable	FtsH_30_3_super_silac	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000615;NT=SILAC heavy R:13C(6)15N(4)	AC=PRIDE:0000617;NT=SILAC heavy K:13C(6)15N(2)	OEII13383.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13383.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC heavy	30	slow	not applicable	not applicable	not applicable
FtsH_37_1	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	37	medium	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside	FtsH_37_1	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000611;NT=SILAC light R:12C(6)14N(4)	AC=PRIDE:0000613;NT=SILAC light K:12C(6)14N(2)	OEII13385.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13385.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC light	37	medium	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside
super_silac_37	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	37	medium	not applicable	not applicable	not applicable	FtsH_37_1_super_silac	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000615;NT=SILAC heavy R:13C(6)15N(4)	AC=PRIDE:0000617;NT=SILAC heavy K:13C(6)15N(2)	OEII13385.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13385.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC heavy	37	medium	not applicable	not applicable	not applicable
FtsH_37_2	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	37	medium	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside	FtsH_37_2	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000611;NT=SILAC light R:12C(6)14N(4)	AC=PRIDE:0000613;NT=SILAC light K:12C(6)14N(2)	OEII13387.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13387.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC light	37	medium	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside
super_silac_37	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	37	medium	not applicable	not applicable	not applicable	FtsH_37_2_super_silac	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000615;NT=SILAC heavy R:13C(6)15N(4)	AC=PRIDE:0000617;NT=SILAC heavy K:13C(6)15N(2)	OEII13387.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13387.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC heavy	37	medium	not applicable	not applicable	not applicable
FtsH_37_3	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	37	medium	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside	FtsH_37_3	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000611;NT=SILAC light R:12C(6)14N(4)	AC=PRIDE:0000613;NT=SILAC light K:12C(6)14N(2)	OEII13389.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13389.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC light	37	medium	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside
super_silac_37	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	37	medium	not applicable	not applicable	not applicable	FtsH_37_3_super_silac	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000615;NT=SILAC heavy R:13C(6)15N(4)	AC=PRIDE:0000617;NT=SILAC heavy K:13C(6)15N(2)	OEII13389.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13389.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC heavy	37	medium	not applicable	not applicable	not applicable
FtsH_40_1	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	40	fast	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside	FtsH_40_1	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000611;NT=SILAC light R:12C(6)14N(4)	AC=PRIDE:0000613;NT=SILAC light K:12C(6)14N(2)	OEII13391.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13391.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC light	40	fast	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside
super_silac_40	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	40	fast	not applicable	not applicable	not applicable	FtsH_40_1_super_silac	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000615;NT=SILAC heavy R:13C(6)15N(4)	AC=PRIDE:0000617;NT=SILAC heavy K:13C(6)15N(2)	OEII13391.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13391.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC heavy	40	fast	not applicable	not applicable	not applicable
FtsH_40_2	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	40	fast	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside	FtsH_40_2	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000611;NT=SILAC light R:12C(6)14N(4)	AC=PRIDE:0000613;NT=SILAC light K:12C(6)14N(2)	OEII13393.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13393.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC light	40	fast	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside
super_silac_40	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	40	fast	not applicable	not applicable	not applicable	FtsH_40_2_super_silac	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000615;NT=SILAC heavy R:13C(6)15N(4)	AC=PRIDE:0000617;NT=SILAC heavy K:13C(6)15N(2)	OEII13393.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13393.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC heavy	40	fast	not applicable	not applicable	not applicable
FtsH_40_3	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	40	fast	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside	FtsH_40_3	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000611;NT=SILAC light R:12C(6)14N(4)	AC=PRIDE:0000613;NT=SILAC light K:12C(6)14N(2)	OEII13395.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13395.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC light	40	fast	His6-MBP-FtsH	His6-MBP	0.05 mM Isopropyl ?-D-1-Thiogalctopyranoside
super_silac_40	Escherichia coli	AC=PATO:0001728;NT=multi-cellular organismal disposition	cell culture	1	not available	40	fast	not applicable	not applicable	not applicable	FtsH_40_3_super_silac	proteomic profiling by mass spectrometry	1	1	AC=PRIDE:0000615;NT=SILAC heavy R:13C(6)15N(4)	AC=PRIDE:0000617;NT=SILAC heavy K:13C(6)15N(2)	OEII13395.raw	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD006195/OEII13395.raw	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=collision-induced dissociation;AC=MS:1000133	NT=Trypsin/P;AC=MS:1001313	20 ppm	0.5 Da	NT=Oxidation;MT=variable;PP=Anywhere;AC=Unimod:35;TA=M;MM=15	NT=Label:13C(6)15N(4);TA=R;AC=UNIMOD:267;MT=variable	NT=Label:13C(6)15N(2);TA=K;AC=UNIMOD:259;MT=variable	SILAC heavy	40	fast	not applicable	not applicable	not applicable
