source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[biological replicate]	material type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[cleavage agent details]	comment[ms2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
Sample 26	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	44Y	female	Caucasian	epithelial	HT29	1	cell	run 387	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT29_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT29
Sample 26	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	44Y	female	Caucasian	epithelial	HT29	1	cell	run 388	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT29_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT29
Sample 26	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	44Y	female	Caucasian	epithelial	HT29	1	cell	run 389	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT29_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT29
Sample 26	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	44Y	female	Caucasian	epithelial	HT29	1	cell	run 390	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT29_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT29_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT29
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	45Y	female	Caucasian	epithelial	HT55	1	cell	run 391	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	46Y	female	Caucasian	epithelial	HT55	1	cell	run 392	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	47Y	female	Caucasian	epithelial	HT55	1	cell	run 393	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	48Y	female	Caucasian	epithelial	HT55	1	cell	run 394	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	49Y	female	Caucasian	epithelial	HT55	1	cell	run 395	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	50Y	female	Caucasian	epithelial	HT55	1	cell	run 396	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	51Y	female	Caucasian	epithelial	HT55	1	cell	run 397	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	52Y	female	Caucasian	epithelial	HT55	1	cell	run 398	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	53Y	female	Caucasian	epithelial	HT55	1	cell	run 399	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	54Y	female	Caucasian	epithelial	HT55	1	cell	run 400	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	55Y	female	Caucasian	epithelial	HT55	1	cell	run 401	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	56Y	female	Caucasian	epithelial	HT55	1	cell	run 402	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	57Y	female	Caucasian	epithelial	HT55	1	cell	run 403	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	58Y	female	Caucasian	epithelial	HT55	1	cell	run 404	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 27	Homo sapiens	not applicable	adult	Colorectal adenocarcinoma	59Y	female	Caucasian	epithelial	HT55	1	cell	run 405	proteomic profiling by mass spectrometry	A0253_klc_20130826r_HT55_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_HT55_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	HT55
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 406	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 407	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 408	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 409	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 410	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 411	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 412	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 413	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 414	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 415	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 416	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 417	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 418	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 419	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 28	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS1	1	cell	run 420	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS1_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS1_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS1
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 421	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 422	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 423	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr03.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr03.raw	1	3	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 424	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr04.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr04.raw	1	4	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 425	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr05.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr05.raw	1	5	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 426	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr06.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr06.raw	1	6	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 427	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr07.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr07.raw	1	7	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 428	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr08.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr08.raw	1	8	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 429	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr09.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr09.raw	1	9	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 430	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr10.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr10.raw	1	10	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 431	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr11.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr11.raw	1	11	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 432	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr12.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr12.raw	1	12	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 433	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr13.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr13.raw	1	13	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 434	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr14.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr14.raw	1	14	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 29	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS2	1	cell	run 435	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS2_fr15.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS2_fr15.raw	1	15	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS2
Sample 30	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS3	1	cell	run 436	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS3_fr01.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS3_fr01.raw	1	1	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS3
Sample 30	Homo sapiens	not applicable	not available	Colorectal adenocarcinoma	not available	not available	not available	not available	IS3	1	cell	run 437	proteomic profiling by mass spectrometry	A0253_klc_20130826r_IS3_fr02.raw	ftp://massive.ucsd.edu/MSV000080374/raw/RAW/A0253_klc_20130826r_IS3_fr02.raw	1	2	AC=PRIDE:0000563;NT=Reversed-phase chromatography (RP)	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	not available	NT=Q Exactive;AC=MS:1001911	not available	not available	not available	not available	not available	IS3
